AIRLINE_ID,ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,CLASS,PASSENGERS,REGION
20107,13244,11292,G,0,D
20107,13244,11292,G,0,D
20107,13244,11921,G,0,D
20237,12003,11292,F,707,D
20237,12992,11292,F,708,D
21599,10950,14107,F,117,D
21599,14107,10950,F,121,D
19790,11292,13487,F,3355,D
19790,11433,11292,F,3222,D
20500,15370,11292,F,1059,D
20304,10140,11292,F,807,D
20304,11292,13198,F,1129,D
20304,11292,14262,F,1048,D
20304,11540,11292,F,1124,D
20304,14262,11292,F,1098,D
19977,11066,11292,F,1932,D
19977,11292,10140,F,2665,D
19977,11292,11042,F,3223,D
19977,11292,12339,F,2875,D
19977,11292,12889,F,2193,D
19977,13264,11292,F,1985,D
19977,13495,11292,F,2494,D
19977,14122,11292,F,2721,D
19977,14831,11292,F,2500,D
19393,11292,11259,F,2123,D
20436,11292,14057,F,2319,D
20436,11292,14747,F,2891,D
20436,14057,11292,F,2433,D
20436,14747,11292,F,2934,D
20237,11292,13367,F,679,D
20304,11292,11540,F,918,D
20304,11292,11603,F,1058,D
20304,11292,15919,F,888,D
20304,11603,11292,F,1184,D
20304,12278,11292,F,873,D
19977,10140,11292,F,2893,D
19977,11292,10821,F,2741,D
19977,11292,11066,F,2115,D
19977,11292,12266,F,2160,D
19977,11292,14122,F,3066,D
19977,11292,14831,F,2620,D
19977,11292,14831,F,2097,D
19977,11292,14869,F,1747,D
19977,11292,15016,F,2494,D
19977,14869,11292,F,2222,D
19977,15304,11292,F,3047,D
19393,11292,12889,F,2922,D
20452,11292,15370,F,1052,D
20237,11109,11292,F,801,D
20237,11292,11109,F,769,D
20237,11423,11292,F,677,D
19917,10620,11292,G,0,D
19917,11292,10620,G,0,D
19917,11292,13891,G,0,D
19917,13891,11292,G,0,D
19917,14512,11292,G,0,D
20304,11292,12278,F,799,D
20304,11292,14730,F,1235,D
20304,14457,11292,F,988,D
19977,10529,11292,F,2334,D
19977,10849,11292,F,1451,D
19977,11292,10849,F,2272,D
19977,11292,13264,F,2077,D
19977,11292,13495,F,3116,D
19977,11292,14107,F,2211,D
19977,11292,14570,F,2274,D
19977,11292,14683,F,2356,D
19977,11292,14771,F,4382,D
19977,11775,11292,F,1495,D
19977,11884,11292,F,2518,D
19977,14570,11292,F,1960,D
19977,14771,11292,F,4400,D
19977,15304,11292,F,2747,D
20452,10140,11292,F,1220,D
20452,11292,10140,F,1203,D
20452,11292,11042,F,1222,D
20452,11292,14869,F,1232,D
20452,13198,11292,F,1144,D
20436,11109,13930,F,2198,D
20107,10194,11292,G,0,D
20107,11292,10194,G,0,D
20107,13244,11292,G,0,D
20500,10397,11292,F,1231,D
20500,11292,13367,F,642,D
20500,11292,13495,F,1219,D
20304,10372,14869,F,893,D
20304,11267,11292,F,1309,D
20304,11292,13198,F,1343,D
20304,11292,15919,F,727,D
20304,11298,11292,F,1359,D
20304,11638,11292,F,1266,D
20304,14107,11292,F,1489,D
20304,14683,11292,F,1264,D
19977,10423,11292,F,2599,D
19977,11057,11292,F,2835,D
19977,11292,11057,F,2533,D
19977,11292,11775,F,2539,D
19977,11292,11775,F,1873,D
19977,11292,11884,F,2451,D
19977,11292,13198,F,2357,D
19977,11292,13851,F,2185,D
19977,11292,14122,F,2786,D
19977,11292,14679,F,2694,D
19977,11292,14683,F,2630,D
19977,11775,11292,F,2341,D
19393,11292,11042,F,3315,D
20436,11292,11423,F,3185,D
20436,11423,11292,F,3192,D
20436,13930,11109,F,2392,D
19790,13487,11292,F,3556,D
20500,11292,12278,F,1220,D
20304,10713,11292,F,852,D
20304,11292,10140,F,1345,D
20304,11292,15016,F,987,D
20304,14869,10372,F,1004,D
19977,10397,11292,F,3030,D
19977,11292,11697,F,2821,D
19977,11292,13487,F,3082,D
19977,11292,13891,F,2389,D
19977,11292,14057,F,2839,D
19977,11292,14747,F,2401,D
19977,11292,14831,F,3102,D
19977,11292,15304,F,3465,D
19977,11986,11292,F,2346,D
19977,13198,11292,F,2571,D
19977,13891,11292,F,2463,D
19977,14100,11292,F,2399,D
19977,14122,11292,F,2854,D
19977,15016,11292,F,2937,D
19977,15304,11292,F,3323,D
19393,11292,10529,F,2247,D
19393,11292,14570,F,1683,D
19393,11292,14730,F,2102,D
19393,11292,14869,F,3148,D
20452,11292,13198,F,1354,D
20263,10140,11413,G,0,D
20263,11711,11413,G,0,D
20500,11292,11193,F,1332,D
20500,12094,11292,F,1184,D
20500,14783,11292,F,1171,D
20304,10372,14771,F,696,D
20304,10423,11292,F,1581,D
20304,11447,11292,F,779,D
20304,12992,11292,F,1379,D
20304,13029,11292,F,1215,D
19977,11292,10529,F,2543,D
19977,11292,13871,F,3055,D
19977,11292,14524,F,2489,D
19977,11292,14689,F,1559,D
19977,11292,14771,F,6174,D
19977,11697,11292,F,3078,D
19977,13487,11292,F,2855,D
19977,13495,11292,F,2673,D
19977,13871,11292,F,2966,D
19977,14057,11292,F,2615,D
19977,14524,11292,F,2661,D
19977,14683,11292,F,3690,D
19977,14689,11292,F,2037,D
19393,11042,11292,F,2872,D
19393,11292,11066,F,3714,D
19393,11292,12953,F,3766,D
20452,11292,11066,F,1430,D
20436,10627,11292,F,3289,D
20436,11292,10627,F,3366,D
20107,10140,11413,G,0,D
20107,11109,13244,G,0,D
20107,11711,11413,G,0,D
20107,12094,11122,G,0,D
20107,13244,11109,G,0,D
19917,11292,14570,G,0,D
20500,11292,12094,F,1245,D
20500,11292,13871,F,1602,D
20500,11292,14457,F,1484,D
20304,10140,11292,F,1064,D
20304,10397,11292,F,1645,D
20304,10800,11292,F,1532,D
20304,11193,11292,F,1650,D
20304,11292,10140,F,1087,D
20304,11292,11298,F,1653,D
20304,11292,11638,F,1379,D
20304,11292,14107,F,1578,D
20304,11775,11292,F,1367,D
20304,13198,11292,F,1652,D
20304,13264,11292,F,1023,D
20304,14698,11292,F,996,D
20304,14771,10372,F,1102,D
19977,10713,11292,F,3699,D
19977,11292,10713,F,3729,D
19977,11292,12441,F,2485,D
19977,13851,11292,F,2105,D
19977,13851,11292,F,2706,D
19977,14100,11292,F,3887,D
19977,14107,11292,F,3365,D
19977,14771,11292,F,6738,D
19393,10994,11292,F,2635,D
19393,11292,10713,F,3760,D
19393,11292,10994,F,2970,D
19393,11433,11292,F,3708,D
19393,14730,11292,F,2760,D
19393,15376,11292,F,3476,D
20452,11066,11292,F,1450,D
20452,13158,11292,F,1269,D
20237,11292,15412,F,1046,D
20237,15412,11292,F,1009,D
20366,12266,13502,F,1096,D
20366,13502,12266,F,916,D
19790,11193,11292,F,2486,D
19790,11292,11193,F,2380,D
20500,11292,14783,F,1462,D
20500,12278,11292,F,1157,D
20304,10800,11292,F,1059,D
20304,11292,14698,F,925,D
20304,12266,10372,F,1489,D
20304,15370,11292,F,1061,D
19977,10713,11292,F,3522,D
19977,11292,10423,F,3576,D
19977,11292,10423,F,3070,D
19977,11292,11298,F,3383,D
19977,11292,11697,F,3898,D
19977,11292,12278,F,2282,D
19977,11292,12758,F,3552,D
19977,11292,13830,F,3711,D
19977,11292,15304,F,3779,D
19977,11697,11292,F,4189,D
19977,12278,11292,F,2917,D
19977,12441,11292,F,2327,D
19977,12758,11292,F,3052,D
19977,13830,11292,F,3450,D
19977,15370,11292,F,2594,D
19393,10713,11292,F,3865,D
19393,11292,12451,F,3238,D
19393,12451,11292,F,3283,D
19393,13891,11292,F,4050,D
19393,14831,11292,F,3856,D
20452,10423,11292,F,1627,D
20452,11292,13158,F,1289,D
20452,14730,11292,F,1547,D
20452,15370,11292,F,1365,D
20436,11292,11775,F,3723,D
20436,11775,11292,F,3458,D
20107,11122,12094,G,0,D
20366,11109,12266,F,962,D
21599,11292,10950,F,176,D
20500,11193,11292,F,1602,D
20304,11292,13264,F,1698,D
20304,14262,11292,F,1516,D
19977,10721,11292,F,4020,D
19977,11057,11292,F,2770,D
19977,11292,10397,F,3610,D
19977,11292,10713,F,3660,D
19977,11292,11057,F,2745,D
19977,11292,14771,F,2893,D
19977,11298,11292,F,4022,D
19977,13487,11292,F,3668,D
19977,14893,11292,F,2777,D
19393,11259,11292,F,4063,D
19393,14893,11292,F,3748,D
20452,11292,13851,F,1666,D
20436,11292,14869,F,3543,D
20436,11292,15016,F,3589,D
20436,12889,11109,F,3157,D
20436,14869,11292,F,3477,D
20436,15016,11292,F,3592,D
20263,11413,10140,G,0,D
20500,13244,11292,F,1693,D
20500,13851,11292,F,1519,D
20304,10372,12266,F,1369,D
20304,10693,11292,F,1878,D
20304,11292,10599,F,1537,D
20304,11292,11775,F,1538,D
20304,11292,14262,F,1409,D
20304,11292,14814,F,1036,D
20304,11423,11292,F,1876,D
20304,12389,11292,F,857,D
20304,13871,11292,F,1856,D
20304,14814,11292,F,1034,D
19977,11292,15370,F,2976,D
19977,14107,11292,F,4320,D
19977,14831,11292,F,3602,D
19393,10423,11292,F,4367,D
19393,11292,14100,F,3362,D
19393,11292,14122,F,3680,D
19393,11697,11292,F,3526,D
19393,11884,11292,F,3776,D
20436,11109,12889,F,3208,D
20436,11292,12339,F,3677,D
20436,11292,12889,F,3388,D
20436,12339,11292,F,4463,D
20436,12889,11292,F,3674,D
20107,11413,10140,G,0,D
20422,11292,13487,F,2861,D
20422,13487,11292,F,2982,D
20237,11292,13198,F,1231,D
20237,11292,13502,F,1208,D
20237,13502,11292,F,880,D
21599,10140,10272,F,114,D
21599,10272,10140,F,93,D
21599,10950,11292,F,193,D
20500,11292,13198,F,1906,D
20500,11292,13486,F,1722,D
20500,13871,11292,F,1681,D
20304,10693,11292,F,1573,D
20304,11292,10693,F,1860,D
20304,11292,12389,F,1016,D
20304,11292,13029,F,1387,D
20304,11292,13871,F,1997,D
20304,12892,11109,F,1134,D
19977,11292,10821,F,4385,D
19977,11292,14107,F,3896,D
19977,11292,14683,F,3647,D
19977,11292,14893,F,2703,D
19977,14107,11292,F,3283,D
19977,14683,11292,F,3716,D
19393,10257,11292,F,3488,D
19393,10529,11292,F,4554,D
19393,10721,11292,F,4330,D
19393,11292,11433,F,4551,D
19393,14570,11292,F,4227,D
20452,11109,11292,F,1667,D
20452,11292,10423,F,1616,D
20107,11292,13244,G,0,D
19805,11292,14100,F,2610,D
19805,11292,14107,F,3163,D
19805,11503,11298,F,2489,D
19805,12892,11292,F,4196,D
19805,13303,11292,F,4330,D
19805,14107,11292,F,3296,D
19790,11292,11433,F,4451,D
20500,11292,13851,F,1686,D
20500,13486,11292,F,1643,D
20304,10599,11292,F,1767,D
20304,11109,13930,F,1880,D
20304,11292,13029,F,1111,D
20304,13029,11292,F,1040,D
19977,10423,11292,F,4160,D
19977,11278,11292,F,4629,D
19977,11292,11278,F,4488,D
19393,11292,14122,F,4400,D
20436,11292,14492,F,3949,D
20436,11292,14683,F,3838,D
20436,14057,11292,F,4765,D
20436,14492,11292,F,3890,D
20436,14683,11292,F,3981,D
20416,11292,11433,F,4466,D
20416,11292,11697,F,5775,D
20416,11697,11292,F,5583,D
20416,12266,11292,F,4792,D
20378,13502,11298,F,1648,D
20237,11292,11637,F,1038,D
20366,11109,13930,F,1158,D
19805,11292,12892,F,3826,D
19805,11292,13303,F,4379,D
19805,11298,11503,F,3286,D
20304,10372,11298,F,1193,D
20304,11292,12278,F,1346,D
20304,11298,10372,F,1587,D
19977,11292,10397,F,4615,D
19977,11292,11884,F,4558,D
19977,11292,12892,F,9532,D
19977,11292,14107,F,3446,D
19977,11292,14771,F,5596,D
19977,12892,11292,F,9571,D
19393,11292,11986,F,3896,D
19393,11292,12339,F,4516,D
19393,11618,11292,F,4540,D
19393,11986,11292,F,3210,D
20452,10599,11292,F,1757,D
20436,10397,11292,F,5027,D
20436,11292,11066,F,4719,D
20436,11292,14057,F,4577,D
20436,11292,14679,F,4100,D
20436,12264,11292,F,4038,D
20436,14679,11292,F,4210,D
20416,11292,12266,F,4442,D
20416,11292,12892,F,4446,D
20416,11292,14679,F,4242,D
20416,11298,11292,F,4925,D
20416,11433,11292,F,4613,D
20416,12892,11292,F,4846,D
20416,13487,11292,F,4690,D
20416,14679,11292,F,4826,D
20378,11298,13502,F,1885,D
20378,13502,14107,F,1099,D
20378,14107,13502,F,1213,D
19930,11292,14747,F,4548,D
19930,14747,11292,F,4472,D
20237,11097,11292,F,1104,D
20237,11292,11097,F,1155,D
19805,11292,14107,F,4970,D
19805,14107,11292,F,5219,D
19790,10397,11109,F,4272,D
19790,11109,10397,F,4155,D
19790,11433,11292,F,4616,D
20500,11292,11503,F,1101,D
20500,11503,11292,F,1074,D
20304,10849,11292,F,1377,D
20304,11109,12266,F,1822,D
20304,11292,10713,F,1409,D
20304,11292,10713,F,2140,D
20304,11292,11638,F,1635,D
20304,11292,12156,F,1231,D
20304,12156,11292,F,1230,D
20304,12266,11109,F,1821,D
20304,12519,11292,F,1002,D
19977,11292,12173,F,9692,D
19977,11884,11292,F,4629,D
19977,12173,11292,F,10120,D
19977,12266,11292,F,6022,D
19977,12278,11292,F,3015,D
19977,12339,11292,F,5095,D
19977,14747,11292,F,4659,D
19393,11292,10257,F,4156,D
19393,11292,14893,F,4468,D
19393,14100,11292,F,4114,D
19393,15304,11292,F,4158,D
20452,11292,10693,F,1973,D
20436,10423,11292,F,6530,D
20436,11042,11292,F,5709,D
20436,11057,11292,F,4265,D
20436,11066,11292,F,4684,D
20436,11109,13204,F,4166,D
20436,11109,14107,F,3970,D
20436,11292,10397,F,4906,D
20436,11292,10397,F,4042,D
20436,11292,10423,F,5791,D
20436,11292,11042,F,6024,D
20436,11292,11057,F,4238,D
20436,11292,11298,F,4019,D
20436,11292,12264,F,4253,D
20436,11292,12889,F,5830,D
20436,11292,12953,F,5262,D
20436,11292,13244,F,6427,D
20436,11292,13303,F,4884,D
20436,11292,13495,F,5282,D
20436,11292,13871,F,5107,D
20436,11292,14057,F,6484,D
20436,11292,14100,F,4952,D
20436,11292,14100,F,4247,D
20436,11292,14122,F,4881,D
20436,11292,14679,F,5035,D
20436,11292,14747,F,6608,D
20436,11292,14869,F,6379,D
20436,11292,15016,F,5959,D
20436,11292,15304,F,4193,D
20436,11298,11292,F,4219,D
20436,12889,11292,F,6328,D
20436,12953,11292,F,5148,D
20436,13204,11109,F,4243,D
20436,13244,11292,F,6482,D
20436,13303,11292,F,4934,D
20436,13495,11292,F,5291,D
20436,13871,11292,F,4940,D
20436,14057,11292,F,6037,D
20436,14100,11292,F,5089,D
20436,14100,11292,F,4107,D
20436,14107,11109,F,4175,D
20436,14122,11292,F,4543,D
20436,14679,11292,F,6308,D
20436,14747,11292,F,6262,D
20436,14869,11292,F,6107,D
20436,15016,11292,F,6556,D
20436,15304,11292,F,4031,D
20416,11292,11298,F,4029,D
20416,11292,12892,F,3682,D
20416,11292,13487,F,4741,D
20416,12892,11292,F,3987,D
19930,11292,14747,F,4766,D
19930,14747,11292,F,4770,D
20237,11292,12217,F,1222,D
20237,12217,11292,F,1273,D
19805,14100,11292,F,5483,D
20304,10620,11292,F,1950,D
20304,11292,10620,F,1922,D
20304,11292,10849,F,1379,D
20304,11292,14689,F,1809,D
20304,12278,11292,F,1101,D
20304,13930,11109,F,2193,D
20304,14689,11292,F,1889,D
19977,11292,12278,F,3211,D
19977,11292,12953,F,4354,D
19977,11292,13204,F,4866,D
19977,11292,14107,F,4038,D
19977,14107,11292,F,4094,D
19977,14893,11292,F,4744,D
19393,11292,11433,F,3996,D
20436,10397,11292,F,4458,D
20436,11292,14679,F,6614,D
20436,11292,14869,F,5280,D
20436,14679,11292,F,5327,D
20436,14869,11292,F,5338,D
20237,11292,14730,F,1394,D
20237,14730,11292,F,1343,D
19917,11292,14730,G,0,D
20409,11292,12478,F,5404,D
20409,12478,11292,F,5414,D
19790,11292,14869,F,4522,D
19790,14869,11292,F,5168,D
20500,10423,11292,F,1961,D
20304,11292,11193,F,1743,D
19977,10721,11292,F,4612,D
19977,11042,11292,F,5316,D
19977,11292,14908,F,3890,D
19393,11292,10423,F,5118,D
19393,11292,10721,F,5247,D
19393,11292,11259,F,5184,D
19393,13891,11292,F,4319,D
19393,14100,11292,F,5312,D
19393,14570,11292,F,4049,D
20452,11292,10599,F,1891,D
20436,11292,13342,F,4642,D
20436,13342,11292,F,4263,D
19917,14730,11292,G,0,D
20304,11292,11775,F,1445,D
20304,12892,11109,F,2034,D
19977,10397,11292,F,5265,D
19977,13871,11292,F,3938,D
19393,11292,10397,F,5318,D
19393,13342,11292,F,5196,D
19393,15376,11292,F,4278,D
20452,12339,11292,F,2209,D
20436,11292,13198,F,5468,D
20436,13198,11292,F,5574,D
20107,13244,11292,G,0,D
20237,11292,12992,F,1458,D
20237,11637,11292,F,1207,D
19805,11292,11298,F,4423,D
20304,15376,11292,F,1613,D
19977,11292,13342,F,3904,D
19977,11292,13930,F,4826,D
19977,11298,11292,F,5667,D
19393,11292,11697,F,5383,D
20436,11433,11292,F,5791,D
20237,11292,13029,F,1381,D
19790,11292,11433,F,5660,D
20304,11292,14457,F,1473,D
20304,11986,11292,F,2369,D
19977,11292,11298,F,4739,D
19977,11292,11298,F,3967,D
19977,12953,11292,F,4905,D
19977,13342,11292,F,3980,D
19977,14679,11292,F,5720,D
19977,14908,11292,F,4076,D
19393,11292,10693,F,5859,D
19393,11292,14100,F,5678,D
19393,11433,11292,F,4406,D
19393,11884,11292,F,4586,D
19393,12264,11292,F,5159,D
19393,14057,11292,F,5689,D
20436,11292,11433,F,5851,D
20107,11292,12339,G,0,D
20107,12339,11292,G,0,D
20237,10140,11292,F,1561,D
20237,11292,10140,F,1694,D
20237,11292,11540,F,1456,D
19790,11292,10397,F,6096,D
20500,11267,11292,F,2229,D
20304,11109,13930,F,1487,D
20304,11292,13158,F,1519,D
20304,11775,11292,F,1546,D
20304,15919,11292,F,1418,D
19977,11292,11042,F,5509,D
19977,11618,11292,F,4873,D
19393,11292,14771,F,4411,D
20452,11109,12266,F,2188,D
20237,11540,11292,F,1612,D
19917,14730,11292,G,0,D
19790,10397,11292,F,6261,D
19790,11292,12478,F,4559,D
19790,12478,11292,F,4346,D
20500,14457,11292,F,2012,D
20304,13158,11292,F,1585,D
19977,10821,11292,F,6129,D
19977,11292,11298,F,5611,D
19977,11292,11986,F,4159,D
19977,11292,13204,F,5164,D
19977,11292,13871,F,4461,D
19977,11618,11292,F,5570,D
19977,13930,11292,F,5281,D
19393,10713,11292,F,4737,D
19393,11292,11066,F,4958,D
19393,11292,13204,F,4990,D
19393,11292,15304,F,4886,D
19393,13204,11292,F,6252,D
20237,13367,11292,F,1478,D
20304,10627,11292,F,1568,D
20304,11292,10627,F,1382,D
19977,14771,11292,F,4290,D
19393,11292,12953,F,5135,D
19393,11292,14570,F,4814,D
19930,11292,14747,F,3939,D
20237,13029,11292,F,1542,D
19393,11292,14057,F,5182,D
19930,14747,11292,F,4029,D
19393,11292,10713,F,4784,D
19977,11423,11292,F,4248,D
19977,11292,11423,F,4415,D
19977,12892,11292,F,5580,D
20304,15376,11292,F,2804,D
20358,11292,14534,F,382,D
19977,11292,14679,F,4638,D
20304,10713,11292,F,2826,D
20304,14457,11292,F,1453,D
19977,14679,11292,F,4750,D
19977,11003,11292,F,3950,D
19977,11292,11003,F,3976,D
19977,11292,12441,F,4739,D
19977,11292,12892,F,5843,D
19977,11298,11292,F,5009,D
19977,11648,11292,F,4051,D
19393,12889,11292,F,6430,D
19393,15016,11292,F,6641,D
20358,14534,11292,F,351,D
19790,14869,11292,F,4557,D
20304,11292,10800,F,2660,D
20304,11292,13851,F,2630,D
20304,11292,14457,F,2448,D
20304,11292,14869,F,1887,D
20304,13851,11292,F,2797,D
19977,11292,11648,F,4866,D
19977,11292,14893,F,6536,D
19393,10821,11292,F,4751,D
19393,14747,11292,F,5983,D
19790,11292,14747,F,4337,D
19790,11292,14869,F,4489,D
20304,11292,13244,F,3017,D
19977,12441,11292,F,5042,D
19977,14492,11292,F,6246,D
19790,14747,11292,F,4378,D
20500,11292,10397,F,2565,D
19977,11292,11433,F,6246,D
19977,11292,13204,F,7006,D
19977,11292,14679,F,7196,D
19977,13487,11292,F,5065,D
19393,11292,13342,F,7402,D
19393,11292,14679,F,7077,D
20500,11292,15016,F,3004,D
20304,14783,11292,F,1747,D
19977,11292,14492,F,6406,D
20436,11292,13930,F,9407,D
20436,13930,11292,F,9732,D
20304,11292,11423,F,3249,D
20304,11292,14831,F,3110,D
20304,14831,11292,F,3231,D
19977,11292,10721,F,7491,D
19977,11292,13930,F,7767,D
19977,11433,11292,F,6859,D
19977,13485,11292,F,5284,D
20237,15016,11292,F,2129,D
20358,11711,11292,F,381,D
19790,12953,11292,F,6261,D
20304,13486,11292,F,1757,D
20304,14489,11292,F,2847,D
19977,11292,11618,F,6450,D
19977,11292,13485,F,5287,D
19977,11292,14100,F,6895,D
19977,11618,11292,F,7486,D
19977,13204,11292,F,6692,D
19393,11292,12892,F,7485,D
19393,12892,11292,F,7583,D
20452,11292,12339,F,3090,D
20358,11292,11711,F,385,D
19790,11292,12478,F,7288,D
19790,11433,11292,F,7061,D
19790,12478,11292,F,7342,D
20304,11292,15370,F,2134,D
19977,11042,11292,F,7395,D
19977,11292,11618,F,7386,D
19393,14122,11292,F,6423,D
19790,11292,11433,F,7029,D
19790,11292,12953,F,6666,D
20500,11292,10423,F,3165,D
20500,11292,12441,F,2769,D
20500,12441,11292,F,2522,D
20304,10561,11292,F,1877,D
20304,11292,13486,F,2083,D
20304,11292,14489,F,2747,D
19977,13204,11292,F,7447,D
19977,14057,11292,F,7755,D
19393,11618,11292,F,6315,D
20366,12266,11109,F,2193,D
20354,11292,14120,F,2024,D
20304,11292,11413,F,2016,D
20304,11413,11292,F,1892,D
20304,13930,10372,F,2878,D
19977,10299,11292,F,5427,D
19393,13796,11292,F,7861,D
20354,14120,11292,F,1858,D
20304,10372,13930,F,2245,D
20304,14869,11292,F,1912,D
20304,14893,11292,F,3307,D
19393,12264,11292,F,6809,D
20358,11292,14877,F,730,D
20358,14877,11292,F,758,D
20304,11292,12255,F,828,D
20304,11292,12519,F,1949,D
20304,11292,12888,F,1185,D
20304,11292,14783,F,1975,D
20304,12255,11292,F,787,D
19977,11292,12889,F,7204,D
19977,14679,11292,F,7769,D
19393,10693,11292,F,8402,D
19393,15370,11292,F,6899,D
20237,11292,11315,F,1759,D
20237,11315,11292,F,1671,D
21599,10221,11292,F,348,D
21599,10925,11292,F,321,D
21599,10950,11292,F,385,D
21599,11292,10221,F,312,D
21599,11292,10925,F,346,D
21599,11292,13200,F,250,D
21599,11292,15582,F,345,D
21599,13200,11292,F,242,D
21599,15582,11292,F,356,D
20500,11292,11267,F,3095,D
20304,12888,11292,F,1249,D
20304,12992,11292,F,2314,D
19977,11292,10299,F,7770,D
20452,11292,11109,F,3288,D
20237,10279,11292,F,2218,D
20237,11292,10279,F,2043,D
20304,11109,12892,F,2274,D
20304,11292,14893,F,3739,D
19977,11292,14057,F,8320,D
19977,12266,11292,F,8865,D
19393,10397,11292,F,7356,D
19393,11292,11884,F,6379,D
19393,11292,13495,F,6864,D
20436,11292,14107,F,7563,D
20436,14107,11292,F,7396,D
21599,11292,10950,F,377,D
19790,11292,10397,F,9463,D
20500,11292,13502,F,3151,D
20500,13502,11292,F,2931,D
20304,11292,13433,F,1957,D
20304,13433,11292,F,1836,D
19977,11292,14570,F,6807,D
19977,12892,11292,F,8408,D
19977,14570,11292,F,7154,D
19393,14492,11292,F,7434,D
19790,10397,11292,F,10174,D
20304,11292,10561,F,1970,D
20304,11292,11865,F,2215,D
20304,11292,12992,F,2485,D
20304,11292,14543,F,1516,D
20304,11865,11292,F,2138,D
20304,13930,11109,F,2455,D
20304,14543,11292,F,1440,D
20304,14869,11109,F,2470,D
19977,10849,11292,F,6757,D
19977,11292,10849,F,7746,D
19977,11292,12892,F,8156,D
19977,12889,11292,F,9127,D
19393,11292,13891,F,7547,D
19393,11292,14492,F,7652,D
19393,11292,15304,F,8998,D
19393,13495,11292,F,7596,D
20436,11292,14908,F,8093,D
20436,14908,11292,F,9464,D
20237,11292,12896,F,2258,D
20237,12896,11292,F,2259,D
20237,13486,11292,F,2414,D
21599,11092,11292,F,264,D
21599,11292,11092,F,247,D
20304,11109,14869,F,2603,D
19977,11292,12266,F,8385,D
19393,11292,10721,F,7873,D
19393,11292,15376,F,6700,D
20436,13487,11292,F,7902,D
20416,11292,13930,F,9398,D
20237,11122,11292,F,2116,D
20237,11292,13486,F,2581,D
20409,10721,11292,F,7738,D
20409,11292,10721,F,7713,D
19790,11292,14869,F,5771,D
19790,14869,11292,F,5631,D
20500,13198,11292,F,3687,D
20304,11292,11109,F,3772,D
20304,11292,14869,F,4104,D
20304,12892,10372,F,2578,D
20304,14869,11292,F,3746,D
19977,11292,14057,F,6906,D
19977,12889,11292,F,8272,D
19393,11292,15016,F,9769,D
19393,11292,15370,F,7503,D
20436,11292,13487,F,8258,D
20237,11292,11122,F,2362,D
20237,11292,15016,F,2640,D
19805,11292,13303,F,8248,D
19805,14100,11292,F,8000,D
20304,14252,11292,F,2554,D
20304,14794,11292,F,2615,D
19977,10620,11292,F,5383,D
19977,11292,10620,F,6189,D
19977,13930,11292,F,9954,D
20436,11193,11292,F,9470,D
20436,11292,12266,F,11739,D
20436,11292,13204,F,12093,D
20436,12266,11292,F,12625,D
20436,12892,11292,F,9957,D
20416,11292,12889,F,9401,D
20416,13930,11292,F,9995,D
20237,11292,12389,F,2200,D
20237,12389,11292,F,2374,D
19805,11292,14107,F,8320,D
19805,13303,11292,F,7971,D
19805,14107,11292,F,8619,D
20304,10372,12892,F,1761,D
20304,11292,11540,F,2436,D
20304,11292,14252,F,2397,D
20304,11292,14794,F,2645,D
20304,11413,14107,F,3386,D
20304,11540,11292,F,2410,D
20304,11921,14107,F,3171,D
20304,14107,11413,F,3310,D
20304,14107,11921,F,3196,D
19977,10721,11292,F,10011,D
19977,11292,12889,F,9290,D
20436,11292,11193,F,9170,D
20436,11292,12889,F,9390,D
20436,11292,12892,F,10202,D
20436,11292,14771,F,10040,D
20436,12889,11292,F,9769,D
20436,13204,11292,F,13187,D
20436,14771,11292,F,10251,D
20416,12889,11292,F,9627,D
20237,11292,14674,F,2567,D
20237,14674,11292,F,2625,D
19805,11292,14100,F,10642,D
19393,11066,11292,F,8200,D
19393,11292,13796,F,7814,D
19393,11292,14747,F,7995,D
20500,15016,11292,F,3905,D
19393,10721,11292,F,8179,D
20500,11292,11122,F,3039,D
20304,11292,15376,F,2909,D
20500,11122,11292,F,3257,D
19393,15304,11292,F,10585,D
20237,11921,11292,F,2600,D
19977,12953,11292,F,10685,D
20237,11292,11921,F,2586,D
19977,11292,11618,F,9640,D
20304,11292,12003,F,2787,D
20304,12003,11292,F,2393,D
19977,11292,12264,F,10852,D
19977,14057,11292,F,7912,D
19977,12266,11292,F,10280,D
19393,14107,11292,F,10749,D
20304,11292,11638,F,2710,D
20304,11292,11921,F,2496,D
20304,11921,11292,F,2345,D
19977,11292,14771,F,8437,D
19977,11292,13487,F,8081,D
19977,14771,11292,F,9050,D
19393,11292,11618,F,8701,D
19393,11292,14107,F,9871,D
19393,11292,13342,F,9408,D
19977,11292,10721,F,11333,D
20237,11292,14457,F,3000,D
20237,10627,11292,F,2544,D
19393,12191,11292,F,9909,D
19393,14679,11292,F,11877,D
20237,11292,10627,F,2893,D
19393,11292,13796,F,9705,D
19393,13851,11292,F,8844,D
20452,14869,11292,F,4391,D
19393,11292,12264,F,10120,D
20237,14457,11292,F,2700,D
19393,11292,13851,F,8432,D
19393,11292,14057,F,12212,D
19393,14683,11292,F,10296,D
19393,11292,14747,F,12180,D
20304,11637,11292,F,2362,D
19977,11292,12953,F,11953,D
21599,10272,11292,F,530,D
20358,11292,14288,F,236,D
20358,14288,11292,F,231,D
